iso3,Year,biogeo_twh,elect_twh,hydro_twh,ren_power_twh,solar_twh,wind_twh,renewable_share,CO2,Population,GDP,GDP_per_capita
USA,2013,80.66553158,4330.292888,266.5498485,266.240323,16.03969548,169.535096,0.1230379065066141,5473.4362,316726282.0,16880683000000.0,53297.3862901595
USA,2014,84.07022947,4363.281416,255.7505798,296.7765749,29.21616162,183.4901838,0.1266311067340058,5531.3851,319257560.0,17608138000000.0,55153.3940182967
USA,2015,83.73626526,4349.866036,246.4531283,315.8075259,39.42626263,192.644998,0.1292593035157094,5368.4968,321815121.0,18295019000000.0,56849.4697923159
USA,2016,82.72256632,4348.877284,263.7636626,367.4281845,55.42020202,229.2854162,0.1451390337966593,5245.3618,324353340.0,18804913000000.0,57976.628204291
USA,2017,82.80032105,4303.798904,296.8064465,417.7293059,78.05757576,256.8714091,0.1660244282640395,5195.4177,326608609.0,19612102000000.0,60047.7190728307
USA,2018,81.89320632,4464.500817,289.514596,451.6229578,94.30808081,275.4216707,0.1660068133435846,5361.2361,328529577.0,20656516000000.0,62875.6661382728
USA,2019,76.82054316,4414.082649,285.4676636,483.6654765,107.9737374,298.871196,0.1742452965338665,5235.9121,330226227.0,21539982000000.0,65227.9565911038
USA,2020,74.31679053,4287.613829,282.7804949,547.7097693,132.0414141,341.3515646,0.1936952107446894,4689.9536,331577720.0,21354105000000.0,64401.5074354212
USA,2021,73.92234211,4400.900615,248.9627859,622.0221148,166.0828283,382.0169444,0.1979106044184095,5020.111,332099760.0,23681171000000.0,71307.4017277218
USA,2022,71.51120211,4537.725857,251.2735444,717.3408567,207.1454545,438.6842,0.2134581135186457,5055.4031,334017321.0,26006893000000.0,77860.9112908848
USA,2023,66.91333158,4499.110284,241.4265758,733.6591245,241.3505051,425.3952879,0.2167285615930902,4918.4067,336806231.0,27720709000000.0,82304.6204272866
USA,2024,65.69668316,4634.79044,238.7125566,829.960472,306.2292929,458.034496,0.230576342649054,4904.1197,340110988.0,29184890000000.0,85809.9003846356
UZB,2010,0.0,51.935,8.1921,0.0,0.0,0.0,0.1577375565610859,107.6682,28385506.0,49765676402.4495,1753.20730243278
UZB,2011,0.0,52.772,5.7213,0.0,0.0,0.0,0.1084154475858409,116.7546,28823196.0,60178909297.208,2087.86386135694
UZB,2012,0.0,52.9641,6.354981202,0.0,0.0,0.0,0.1199865796265772,118.8604,29261903.0,67517349212.0609,2307.34649117185
UZB,2013,0.0,54.9,6.27,0.0,0.0,0.0,0.114207650273224,112.3947,29724065.0,73180037914.9104,2461.97947403595
UZB,2014,0.0,55.4,6.185008264,0.0,0.0,0.0,0.1116427484476534,107.4956,30222994.0,80845385809.4529,2674.9628382103
UZB,2015,0.0,57.28,6.02049508,0.0,0.0,0.0,0.105106408519553,103.3736,30749346.0,86196264755.3105,2803.19018021751
UZB,2016,0.0,59.1,6.859814,0.004643,0.004643,0.0,0.1161498646362098,109.8373,31284568.0,86138288644.171,2753.37951427589
UZB,2017,0.0,60.82,7.929553,0.00629,0.00629,0.0,0.1304808122328181,108.8829,31819178.0,69703222282.7278,2190.60411562888
UZB,2018,0.0,62.8966,5.8973,0.006827,0.006827,0.0,0.0938703681916033,102.3303,32373490.0,58695899092.1083,1813.08530813664
UZB,2019,0.0,63.5316,6.462083091,0.022327,0.006827,0.0155,0.1020659024957658,107.9472,32964701.0,67293639798.3996,2041.38480729431
UZB,2020,0.0,66.5007,4.999217071,0.006845704,0.006845704,0.0,0.0752783470700308,108.1388,33586372.0,66443265418.3086,1978.28051860763
UZB,2021,0.0,71.3646,5.01016,0.050221,0.049021,0.0012,0.0709088399570655,123.1616,34243696.0,77340060003.0347,2258.51964119278
UZB,2022,0.0,74.2693,5.313,0.4358,0.4358,0.0,0.0774047957904544,119.1055,34938955.0,90095926567.4359,2578.66689394219
UZB,2023,0.0,78.0054,6.9972,0.6296,0.6224,0.0072,0.0977727182989895,122.872,35652307.0,102641879248.764,2878.96879292451
UZB,2024,0.0,81.2879,8.2,4.829912023,4.311179472,0.518732551,0.1602933772800134,139.2342,36361859.0,114965293466.611,3161.70010632875
VNM,2010,0.055,91.722,28.52437,0.101596,0.005896,0.0407,0.3120948736399119,139.5638,87455152.0,147201173196.979,1683.16182443979
VNM,2011,0.056,101.499,41.07567029,0.102596,0.005896,0.0407,0.4057012018837624,152.5639,88468314.0,172595049183.925,1950.92504174913
VNM,2012,0.057,115.147,53.30537,0.103596,0.005896,0.0407,0.4638328918686549,144.2875,89510356.0,195590661129.249,2185.11767654291
VNM,2013,0.058,124.454,57.81968827,0.132796,0.005896,0.0689,0.4656538501775756,151.4594,90573104.0,213708811665.34,2359.51736472828
VNM,2014,0.059,141.25,62.16493568,0.134569,0.006669,0.0689,0.4410584402123894,180.0475,91679578.0,233451469642.519,2546.38464459903
VNM,2015,0.07,161.92829,56.123,0.197669,0.006669,0.121,0.3478124112840319,213.3913,92823254.0,239258328381.741,2577.56885340113
VNM,2016,0.122,179.16729,63.941,0.32829,0.00529,0.201,0.3587110682982368,221.027,94000117.0,257096001177.982,2735.0604380416
VNM,2017,0.208,194.716992,85.94,0.565992,0.007992,0.35,0.4442652441960483,227.6944,95176977.0,281353605986.903,2956.10992127753
VNM,2018,0.488,217.184,83.081,0.997,0.022,0.487,0.3871279652276411,255.4684,96237319.0,310106478394.659,3222.31003125366
VNM,2019,0.35,236.886,66.117,5.892,4.818,0.724,0.3039816620652972,339.3123,97173776.0,334365270496.667,3440.90025375434
VNM,2020,0.34,244.005,72.867,12.083,10.761,0.982,0.3481486035122231,362.5989,98079191.0,346615738537.796,3534.03953482647
VNM,2021,0.32,253.616,78.673,29.812,26.151,3.341,0.4277529808844867,314.1966,98935098.0,366474752771.009,3704.1935590038
VNM,2022,0.378,265.11,95.91,35.219,25.75,9.091,0.4946211006751914,322.6531,99680655.0,413445230668.578,4147.69777213621
VNM,2023,0.868,276.594,80.621,38.146,25.692,11.586,0.4293910930822794,347.3988,100352192.0,433857681378.291,4323.35031982451
VNM,2024,1.032,303.588,88.723,39.641,25.862,12.747,0.4228230364836555,370.9314,100987686.0,476388230307.175,4717.29028732449
ZAF,2010,0.3963,259.601,1.142899811,0.4579,0.0276,0.034,0.0061663853798714,467.3525,52344051.0,417363822801.713,7973.47195771517
ZAF,2011,0.412,262.538,3.063824203,0.5293,0.0803,0.037,0.0136861109744113,474.2728,52995205.0,458199494830.834,8646.05571071635
ZAF,2012,0.4226,257.919,1.018509832,0.5456,0.086,0.037,0.006064345131611,461.4384,53782567.0,434400545085.811,8076.97678479741
ZAF,2013,0.4777,256.137,1.103915809,0.7577,0.243,0.037,0.0072680472130149,456.188,54678791.0,400886013595.573,7331.65467384919
ZAF,2014,0.364211,254.765,1.795059972,2.505172,1.074961,1.066,0.0168792101426805,481.6378,55594838.0,381198869776.106,6856.73137092522
ZAF,2015,0.316528,250.39,0.73,6.136528,2.749,3.071,0.0274233316026997,457.4732,56723537.0,346709790458.563,6112.27382485974
ZAF,2016,0.331492,253.075,0.624,7.814492,3.274,4.209,0.0333438387829694,457.0498,57259551.0,323585509674.481,5651.20585165749
ZAF,2017,0.386364,255.432,0.776,11.647364,4.239,7.022,0.048636678254878,440.0103,57635162.0,381448814653.456,6618.33508255701
ZAF,2018,0.431334,256.336,1.103,11.414334,4.573,6.41,0.0488317442731415,453.766,58613001.0,405260723892.517,6914.1780318076
ZAF,2019,0.43014,252.578,0.741,11.96514,4.903,6.632,0.0503058065231334,470.7274,59587885.0,389330032224.269,6533.71121032856
ZAF,2020,0.4097,239.459,1.465,12.5207,5.7,6.411,0.0584054055182724,435.2977,60562381.0,337974655408.055,5580.60383075189
ZAF,2021,0.4097,244.412,2.018,15.8467,6.785,8.652,0.0730925650131744,439.4644,61502603.0,420886877628.703,6843.39941886204
ZAF,2022,0.362,234.91,3.1,16.262,6.2,9.7,0.0824230556383295,428.7822,62378410.0,406920004594.074,6523.41097815853
ZAF,2023,0.469,224.54,2.0,18.469,6.4,11.6,0.0911597042843146,436.6042,63212384.0,380699271816.395,6022.54254192335
ZAF,2024,0.470284932,235.821,1.1,18.17028493,6.6,11.1,0.0817157290063226,439.8305,64007187.0,400260724226.067,6253.37158194543
